company,job-title,job-description,level
Sutoer Solutions,Data Scientist,"Our Client is a dynamic global technology company and its success has been a result of its entrepreneurial spirit and long history of private ownership. As a partner to all of the major automobile manufacturers, as well as key players in the aerospace and industrial sectors, they offer you many development opportunities.This is an onsite position. There are three different locations to work from:Fort Mill, SCWooster, OHTroy, MIYour Key Responsibilities• Lead discovery processes with business stakeholders to identify opportunities and business problems and framing them into an IT data science/ advanced data analytics project initiative.• Identification and extraction of available and relevant data from internal and external data sources to perform data science solution development.• Perform data cleansing using data processing and statistical software packages.• Perform data quality assessments and statistical testing to verify data quality and data integrity• Exploratory data analysis for extracting business insights from large volume of data using data science toolkits and statistical packages.• Translate and visualize data into information and insights to discover trends and patterns for solving the business problem and improving the Key Performance Indicators (KPIs)• Develop custom data models, standard statistical models, machine learning or deep learning algorithms for building diagnostic, predictive and prescriptive data science solution.• Coordinate with different functional agile teams such as data engineering and software development to deploy the data science solutions to production and integrate it with existing IT digital solutions and productsYour QualificationsRequired:Master’s degree in Applied Mathematics, Statistics, Machine Learning, Electrical Engineering, Computer Science/Information Systems or related fields or MBA with quantitative focus.Minimum 2 years of full time experienceIndustrial research and development and advanced data analytics experience.Experience in data mining for large volumes of data, extracting insights and building prediction and system optimization models.Comprehensive statistical knowledge (regression/classification models, design of experiments, statistical testing etc.) and experience applying it to real-world projects.Strong knowledge in the application of Machine LearningExperience with common data science toolkits, such as SQL, R and/or Python with high proficiency in the use of opensource statistical and machine learning packages (numpy, pandas, scikit-learn, stats tool etc.)Experience delivering data science projects from model development to production deploymentPreferred:Deep Learning algorithms (TensorFlow or Equivalent framework), ideally demonstrated by relevant industrial experienceExperience in deploying predictive or prescriptive data science solutions from any embedded electronic sensor data streams (such as IoT sensors, PLC systems, condition monitoring systems, wearables etc.)We are interested in every qualified candidate who is eligible to work in the United States. However, we are not able to sponsor visas.


        Show more

        


        Show less",Mid-Senior level
Sutoer Solutions,Data Scientist,"Our Client is a dynamic global technology company and its success has been a result of its entrepreneurial spirit and long history of private ownership. As a partner to all of the major automobile manufacturers, as well as key players in the aerospace and industrial sectors, they offer you many development opportunities.This is an onsite position. There are three different locations to work from:Fort Mill, SCWooster, OHTroy, MIYour Key Responsibilities• Lead discovery processes with business stakeholders to identify opportunities and business problems and framing them into an IT data science/ advanced data analytics project initiative.• Identification and extraction of available and relevant data from internal and external data sources to perform data science solution development.• Perform data cleansing using data processing and statistical software packages.• Perform data quality assessments and statistical testing to verify data quality and data integrity• Exploratory data analysis for extracting business insights from large volume of data using data science toolkits and statistical packages.• Translate and visualize data into information and insights to discover trends and patterns for solving the business problem and improving the Key Performance Indicators (KPIs)• Develop custom data models, standard statistical models, machine learning or deep learning algorithms for building diagnostic, predictive and prescriptive data science solution.• Coordinate with different functional agile teams such as data engineering and software development to deploy the data science solutions to production and integrate it with existing IT digital solutions and productsYour QualificationsRequired:Master’s degree in Applied Mathematics, Statistics, Machine Learning, Electrical Engineering, Computer Science/Information Systems or related fields or MBA with quantitative focus.Minimum 2 years of full time experienceIndustrial research and development and advanced data analytics experience.Experience in data mining for large volumes of data, extracting insights and building prediction and system optimization models.Comprehensive statistical knowledge (regression/classification models, design of experiments, statistical testing etc.) and experience applying it to real-world projects.Strong knowledge in the application of Machine LearningExperience with common data science toolkits, such as SQL, R and/or Python with high proficiency in the use of opensource statistical and machine learning packages (numpy, pandas, scikit-learn, stats tool etc.)Experience delivering data science projects from model development to production deploymentPreferred:Deep Learning algorithms (TensorFlow or Equivalent framework), ideally demonstrated by relevant industrial experienceExperience in deploying predictive or prescriptive data science solutions from any embedded electronic sensor data streams (such as IoT sensors, PLC systems, condition monitoring systems, wearables etc.)We are interested in every qualified candidate who is eligible to work in the United States. However, we are not able to sponsor visas.


        Show more

        


        Show less",Mid-Senior level
"North Point Defense, Inc",Machine Learning Engineer,"North Point Defense (NPD) is seeking a Machine Learning Engineer to join its team in Rome, NY. In addition to continued development of its core intelligence products, NPD often provides rapidly prototyped systems that are spiraled into larger more comprehensive efforts. Successful candidates must be able to work in a small team or independently on simultaneous projects efficiently when required. This position will be responsible for designing and implementing AI/ML algorithms and models and researching and developing scalable solutions while collaborating with data/RF/DSP engineers to build data generation pipelines.RequirementsFacility with Tensorflow, KerasExperience with frameworks such as PyTorch, sci-kit, onnx, matlab and tensorRT is beneficialResearch areas of interest include: computer vision, reinforcement learning, transformers (sequence-to-sequence modeling), data augmentation, multi-modal learning, few-shot learning, semi-supervised learning, unsupervised learningRF/DSP Experience Preferred, But Not RequiredEducation Requirements:2 -3 years of experience in Artificial Intelligence and Machine Learning research and model deployment.Bachelor's Degree in Computer Science, Software Engineering, Data Science or related discipline with requisite experience (Graduate degree strongly preferred).Other Requirements:Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information.Current TS/SCI a strong plus.BenefitsCasual team-oriented work environment.Flexible work schedule.Competitive salary, with special considerations for cleared individuals.Pay for every hour you are authorized to work.Individual Benefit Account (IBA) with an employer contribution equal to 15% of an employee’s annual salary. IBA funds can be used toward:Health InsuranceDental/Vision InsuranceHealth Savings Account – Employee ContributionsPaid Time Off - up to 34 days of PTO per year plus 6 paid holidaysGroup Term Life InsuranceAccidental Death InsuranceGenerous 401(k) programCompany paid short-term disability insuranceCompany paid long-term disability insuranceNorth Point Defense, Inc. is an equal opportunity and affirmative action employer that does not discriminate in employment.All qualified applicants will receive consideration for employment without regard to their race, color, religion, sex, sexual orientation, gender identity, or national origin, disability or protected veteran status.
      

        Show more

        


        Show less",Mid-Senior level
Allozymes,Machine Learning Engineer,"Allozymes is a deep tech company based in Singapore. We are revolutionising the way industry uses enzymes for manufacturing chemicals and natural compounds. Our rapid discovery and evolution of custom-designed enzymes enables breakthrough developments for sustainable production of ingredients for pharmaceuticals, cosmetics, chemical, food and beverages.We’re hiring a highly capable Machine Learning Engineer into our Data team. This team is responsible for developing and implementing state-of-the-art approaches for evolving enzymes and microbes to enhance the production of chemicals and natural compounds. The engineer will integrate the development of our cloud-based artificial intelligence platform for enhancing Allozymes’ enzyme optimization capabilities. Working in a highly collaborative and dynamic environment, this role has the opportunity to interact with other scientists, automation and process engineers to achieve these goals. Responsibilities:Contribute to the design and improvement of Allozymes cloud-based AI platform.Scope project requirements, assess data quality, process data and perform feature engineering.Build, train and deploy ML/DL models, using state-of-the-art technologies and proprietary data to accurately perform predictions and generate new, high performing, enzymes.Perform model evaluation and statistical analysis to improve model quality.Enhance the performance and deployment environment of implemented solutions.Qualifications:MS or PhD in mathematics, statistics, computer science, engineering or a related quantitative field with a focus on AI and Machine Learning.2+ years of relevant industry experience.Expertise in building, training and deploying Machine and Deep Learning models.Proficiency in Python.Expertise in using ML/DS specific python libraries (Pandas, Numpy, Scipy, Scikit-learn, PyTorch, Keras).Experience with ML life-cycle management and code/data version control tools.Familiarity working with Cloud computing.Ability to work in a fast-paced, collaborative and cross-functional environment and communicate results effectively to management.Experience with supervised and unsupervised learning algorithms, clustering, feature selection methods, evaluation, dimensionality reduction, Bayesian inference, hyper-parameter tuning and model optimization is a plusExperience with Language models, Encoders, Transformers, Attention, Generative models and GANs is a plusExperience in biology, bioinformatics or computational biology.Experience using AWS/SageMaker is a plusExperience with containers and container orchestration tools is a plusExperience writing production-ready code (version-controlled, scalable, well-documented, testable, deployment-ready) is a plusNumber of Vacancies: 1


        Show more

        


        Show less",Mid-Senior level
SynergisticIT,Entry Level Data Scientist(Remote),"Job DescriptionSYNERGISTICIT wants every candidate to know that the Job Market is Challenging and that to stand out you need to have exceptional skills and technologies that's where we come in to make sure you get the attention that you needWe are looking for Jobseekers wanting to file H1b visaPosition open to all visas and US citizensWe at Synergisticit understand the problem of the mismatch between employer's requirements and Employee skills and that's why since 2010 we have helped thousands of candidates get jobs at technology clients like apple, google, Paypal, western union, Client, visa, Walmart labs, etc to name a few.We have an excellent reputation with the clients. Currently, We are looking for entry-level Python developers, and Data analysts/ Data Scientists.We welcome candidates with all visas and citizens to apply.We assist in filing for STEM extension and also for H1b and Green card filing to Candidates looking to upskill/enhance their IT skills.Candidates who are serious about their future in the IT Industry and have set big goals for themselves.Candidates having difficulty in finding jobs or cracking interviews or who want to improve their skill portfolio. We also offer Skill enhancement programs if the candidates are missing skills or experience which our clients need with great outcomesCandidates can benefit from skill enhancement if they fall into the below categories. If they are qualified with enough skills then no need for skill enhancementWe are looking for Jobseekers wanting to file H1b visaPosition open to all visas and US citizensCandidates Who Lack ExperienceHave had a break in careersLack Technical CompetencyDifferent visa candidates who want to get employed and settle down in the USAplease also check the below links(url removed)Required SkillsBachelor's degree or Master's degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITHighly motivated, self-learner, and technically inquisitiveKnowledge of Statistics, Python, and data visualization toolsExcellent written and verbal communication skillsPreferred skills: NLP, Text mining, Tableau, Time series analysisPlease understand skills are required by clients for selection even if it's a Junior or entry-level position the additional skills are the only way a candidate can be picked by clients.No third-party candidates or c2c candidatesTo apply for this position, please apply to the postingNo phone calls please . Shortlisted candidates would be reached out
      

        Show more

        


        Show less",Entry level
Cyberjin,Machine Learning Infra Engineer,"Ideal candidate traits🧠 Previously scaled ML systems to 1M + users📑 Willing to go deep in the weeds on research & development⚙️ Cares a Ton About How Backend Systems Work💨 Has worked on large systems but executes like a startup, fast, ships and iteratesPowered by JazzHRkSUPOAkuhD
      

        Show more

        


        Show less",Mid-Senior level
Nanit,Data Scientist,"About the Role:We are looking for a highly analytical, data obsessed Data Scientist to join our growing company. The ideal candidate will work cross functionally to develop, maintain and implement predictive models that will provide actionable insights to inform key business decisions. This role will sit within our Product Team and report to our Senior Director, Product Analytics.What you'll be doing:Think critically and leverage data to test and iterate on new product features and business strategiesDeﬁne and implement client usage, churn, retention, and other key metricsBuild and automate reports, as well as iteratively develop and prototype dashboards to provide insights at scaleQuery databases from multiple marketing and product sources and create usable KPI dashboardsSetup analytical framework for user journeys and lifecycle marketing funnelsStatistical modeling:Support business objectives through statistical modeling through the prediction of main KPIs such as churn, retention and LTVDesign, implement and maintain machine learning models to automate and optimize marketing, operations, and customer experienceA/B testing and causal modelingCommunication & Teamwork:Collaborate with stakeholders across the companyFull-stack data science analysis and present insights to both the data science team and internal company stakeholders. Minimum Qualifications:Bachelor's degree in computer science, mathematics, data science, engineering or a closely related field2+ years as a Data Scientist (Business Intelligence) involving data extraction, analysis, and statistical modelingExcellent problem solving skills with keen attention to detail Ability to communicate complex data insights to both technical and non-technical audience, including senior leadership Experience in product, wellness or healthcare company preferred Evidenced proﬁciency in skills listed by at 3 months experience in each:Python, SQL, git, and common data science and machine learning libraries (pandas, sklearn, etc.)Understanding of data visualization best practices, proﬁcient with BI Platforms (Looker, Tableau)This role offers a remote and/or hybrid work environment, but we would prefer candidates located in the NYC and NJ area.Salary Range: $115,000 to $120,000 + equity & benefits. The base pay is one component of Nanit's total compensation package, which may also include access to healthcare benefits, a 401(k) plan, short-term and long-term disability coverage, and basic life insurance. Ultimately, in determining your pay, we'll consider your location, experience, and other job-related factors.
      

        Show more

        


        Show less",Entry level
SynergisticIT,Entry Level Data Scientist,"SYNERGISTICIT wants every candidate to know that the Job Market is Challenging and to stand out, you need to have exceptional skills and technologies and that's where we come in to make sure you get the attention which you needSynergisticIT understands the complex nature of the job market and how difficult it can be to secure a position, especially for fresh graduates. Therefore, we assist and help tech-savvies to convert their passions into professions. We go above and beyond to keep you working in your niche.As we focus on long-term success, we provide complete career development solutions. From job search to upskilling portfolio and interview preparation, we can guide you at every step of your career.SynergisticIT spares no efforts to connect you with a large network of tech giants, including Google, Apple, PayPal, Dell, Cisco, Client, etc. Presently, we are actively looking for Entry Level Data Scientist with a driven mindset. Get the right opportunity and gain experience in building web-centric solutions on Java.Who Should Apply : Recent Computer science/Engineering /Mathematics/Statistics or Science Graduates or anyone looking to make their career in IT IndustryWe also assist in filing for STEM extension and H1b and Green card filing.Candidates who are serious about their future in the IT Industry and have set big goals for themselves.Candidates having difficulty in finding jobs or cracking interviews or who wants to improve their skill portfolio. We also offer Skill Enhancement Programs if the candidates are missing skills or experience which our clients need with great outcomesCandidates can benefit from skill enhancement if they fall into the below categories. If they are qualified with enough skills then no need for skill enhancementCandidates Who Lack ExperienceHave had a break in careersLack Technical Competencycandidates who want to get employed and make a career in the Tech IndustryPlease Also Check The Below LinksIf the skills are not a match candidates can opt for Skill enhancement. Or their resume can be sent out to clients to see if responses are achievableREQUIRED SKILLS For Java/Software ProgrammersBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleKnowledge of Core Java , javascript , C++ or software programmingSpring boot, Microservices and REST API's experienceExcellent written and verbal communication skillsFor data Science/Machine learningRequired SkillsBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleKnowledge of Statistics, Python, data visualization toolsExcellent written and verbal communication skillsPreferred skills: NLP, Text mining, Tableau, Time series analysisTechnical skills are required by clients for selection even if its Junior or entry level position each additional Technical skill helps a candidate's resume to be picked by clients over other job seekers.Clients hire candidates with the right technical skills which they need and reject candidates who lack the required technical skills.No third party candidates or c2c candidatesPlease apply to the postingNo phone calls please. Shortlisted candidates would be reached out
      

        Show more

        


        Show less",Entry level
AddSource,Data Scientist - NLP,"ResponsibilityModelDesign, develop, deploy and improve production-grade near realtime scalable machine learning and statistical predictive models and NLP from near realtime call transcripts and utterancesDevelop novel algorithms and models using state-of-the-art techniques like deep learning neural networks (auto-encoders, feedforward networks, RNNs/CNNs, etc.) and NLP model architectures and algorithms such as BERT (and derivatives like BioBERT, RoBERTa, ALBERT etc.), BiLSTM, XLNet, T5, ELECTRA, PaLM and morePartner with cross-functional teams, understand problems, and identify opportunities where advanced analytics and machine learning techniques can be used to make a significant impact and then design, develop, deploy and monitor those ML solutionsDeploymentCapture and inform your ML infrastructure decisions using your understanding of ML modeling techniques and issues, including choice of model, data, and feature selection, model training, hyperparameter tuning, dimensionality, bias/variance, and validation).Design, implement, deploy, and maintain deep learning and ML models using cloud technologies (e.g., Azure Databricks, MLFlows and Azure ML)Write production-ready modeling code that can be scaled out to 100 millions of calls and millions of usersCollaborationPromote deep scientific expertise, constant learning, attention to detail, and best practices while always being friendly, humble, and open to challenging any assumptionsCollaborate with data engineers, machine learning engineers, product managers and capability teams to coordinate timely deployments from conception to releasePromotes and integrates best practices in data science and adheres to established work standardsOtherResearch new machine learning solutions to complex business problemsCommunicate process, requirements, assumptions and caveats of advanced ML and NLP concepts and deliverables in laymen languages to non-technical business leadersExperienceBS, MS, or PhD in Computer Science, Statistics, Applied Mathematics, Data Science, Economics or related quantitative fields5+ years experience in designing, developing and deploying production-grade machine learning solutions (supervised, unsupervised, reinforcement learning), deep learning framework (e.g. TensorFlow, PyTorch, Keras, etc) and NLP (NLTK, Spark NLP, spaCy, HuggingFace, Flair, NLTK, etc) for real-world business problemsExpertise in Python and SQL, with working experience in Apache Spark, Hadoop, Databricks, Snowflake, or other big data systemsDevelopment and ML experience in cloud platforms such as Microsoft AzureCombination of deep technical skills and business sense, to interface with all levels and disciplines within an organization.Excellent written and verbal communication skills to explain complex research to both technical and non-technical audiencesSelf-motivated individual that thrives in a dynamic environment


        Show more

        


        Show less",Entry level
VRK IT Vision Inc.,Data Scientist,"Job DescriptionTechnical Skillset (Mandatory)Hands On Experience in Python EcoSystesms Pandas, Numpy, Scikit LearnExperience in Business Intelligence, Database Migration, Data Visualization, Data warehousingTechnical Skillset (Optional)Tableau, Big Data EcosystemRole And ResponsibilitiesProficient in Auto- After Sales Domain.Data Science and Machine Learning, Supervised /unsupervised LearningPrepare Data - Loading Data - Data Visualization - Data Cleaning Data Mining-feature SelectionData Transforms - Evaluate Algorithms - Resampling Methods - Evaluation MetricsModel Selection - Algorithm Tuning - Ensemble Methods - Present Results - Finalize ModelLinear Algorithms Linear Regression, Logistic Regression, and Linear Discriminant Analysis Non-Linear Algorithms CART Model, Decision Tree, Na ve Bayes and Support Vector MachineEvaluate the performance Split into Train and Test and K-Fold cross-validation algorithmsGood hands on experience in Python EcoSystesms Pandas, Numpy, Scikit LearnExpertise in NLP Text Classification, Word Cloud, Term Document Matrix and Corpus,Expertise in NLTK Tokenizer, Tfidfvectorizer, Countervectorizer, Stemming3 + years of experience in Business Intelligence, Database Migration, Data Visualization, Data warehousing, Reporting Tool Tableau and BigFrame ETL Tool.Project Specific Requirement (if Any)MS Degree in Computer Science or related Study


        Show more

        


        Show less",Mid-Senior level
Patterned Learning AI,Junior Data Scientist,"REMOTE (US/Canada Residing people only, with work permit)Patterned Learning – Junior Data Scientist , FULL-TIME, Salary $100K - $130K a year.About us: The Future of AI is Patterned, a stealth-mode technology startup. Top investors include Sequoia and Anderson Horowitz, founders from Google, DeepMind, and NASA and we’re hiring for almost everything!About The Job RequirementsM.S. or PhD in Data Science/Electrical Engineering/Computer ScienceExperience in machine learning, data science or similar rolesExperience with version control systems, collaborative coding frameworks and scalable engineering tools such as DockerSolid understanding of the theory and practice of machine learning algorithmsExperience building functional prototypes and/or products in PythonDSP or/and timeseries analysis an advantageKnowledge of human physiology and bioelectric or optical sensing techniques is a nice bonusCollaborative approach with strong written and verbal communication skillsEfficient, creative and able to manage multiple projects concurrentlySpecial Benefits You Will LoveFlexible vacation, paid holidays, and paid sick days401(k) with up to 2% employer match (no match)Health, vision, and dental insurance.Schedule: 8 hour shift, Monday to Friday , Time: Flexible, Job Type: Full-time
      

        Show more

        


        Show less",Entry level
SynergisticIT,Entry Level Data Scientist,"SYNERGISTICIT wants every candidate to know that the Job Market is Challenging and to stand out, you need to have exceptional skills and technologies and that's where we come in to make sure you get the attention which you needSynergisticIT understands the complex nature of the job market and how difficult it can be to secure a position, especially for fresh graduates. Therefore, we assist and help tech-savvies to convert their passions into professions. We go above and beyond to keep you working in your niche.As we focus on long-term success, we provide complete career development solutions. From job search to upskilling portfolio and interview preparation, we can guide you at every step of your career.SynergisticIT spares no efforts to connect you with a large network of tech giants, including Google, Apple, PayPal, Dell, Cisco, Client, etc. Presently, we are actively looking for Entry Level Data Scientist with a driven mindset. Get the right opportunity and gain experience in building web-centric solutions on Java.Who Should Apply : Recent Computer science/Engineering /Mathematics/Statistics or Science Graduates or anyone looking to make their career in IT IndustryWe also assist in filing for STEM extension and H1b and Green card filing.Candidates who are serious about their future in the IT Industry and have set big goals for themselves.Candidates having difficulty in finding jobs or cracking interviews or who wants to improve their skill portfolio. We also offer Skill Enhancement Programs if the candidates are missing skills or experience which our clients need with great outcomesCandidates can benefit from skill enhancement if they fall into the below categories. If they are qualified with enough skills then no need for skill enhancementCandidates Who Lack ExperienceHave had a break in careersLack Technical Competencycandidates who want to get employed and make a career in the Tech IndustryPlease Also Check The Below LinksIf the skills are not a match candidates can opt for Skill enhancement. Or their resume can be sent out to clients to see if responses are achievableREQUIRED SKILLS For Java/Software ProgrammersBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleKnowledge of Core Java , javascript , C++ or software programmingSpring boot, Microservices and REST API's experienceExcellent written and verbal communication skillsFor data Science/Machine learningRequired SkillsBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleKnowledge of Statistics, Python, data visualization toolsExcellent written and verbal communication skillsPreferred skills: NLP, Text mining, Tableau, Time series analysisTechnical skills are required by clients for selection even if its Junior or entry level position each additional Technical skill helps a candidate's resume to be picked by clients over other job seekers.Clients hire candidates with the right technical skills which they need and reject candidates who lack the required technical skills.No third party candidates or c2c candidatesPlease apply to the postingNo phone calls please. Shortlisted candidates would be reached out
      

        Show more

        


        Show less",Entry level
,,,
Perfect Snacks,Data Scientist,"Company DescriptionWho We Are...Based in sunny San Diego, Perfect Snacks is the company behind The Original Refrigerated Protein Bar. Offering a line of products that boast whole food ingredients and clean food credentials, Perfect Snacks is sold online and in more than 35,000 retailers nationwide. Now more than a decade since its inception, the brand has experienced rapid growth in the last few years, as consumers flock to the fridge for fresher options. Our success is attributed to the people behind the brand, who share in our family's mission: 'To nourish worldkind with a hug, good vibes and a delicious dose of fresh whole food nutrition. To us, that’s the recipe to make life a little more, well, perfect.'Who Are We Looking For...The Data Scientist will support the Sales Operations team, as well as the broader organization, with a focus on effective data management, optimization, and cohesive reporting. This will require frequent coordination and collaboration with both internal & external team members.Job DescriptionEssential Duties:Primary database developer – design and build SQL database to house all data necessary to populate internal revenue and forecast reporting. Lead project to replicate best in class customer reporting currently in place (UNFI, KEHE, WFM) for additional customers:Walmart, Sam’s, Target, etc. (some currently provided by brokers)Be the company expert on Power BI, report availability and manage distribution of reportsMaintain current PowerBI dashboards - UNFI, KeHE, WFMLead project to automate refresh of daily revenue reportingOwn Power BI reporting of syndicated data (Nielsen, Spins) – maintain/refresh monthly current reporting, make modifications and develop new reporting as neededAid in the implementation and management of new Demand Planning system with a focus on integration into NetSuite ERP systemAssist in development of new Power BI trade/net sales/P&LAccepts responsibility for the organizational goals by taking ownership of new and different duties and identifying new opportunities within the Sales Operations team. Lead effort to gather and systematically organize customer/distributor specific data reports (WFM, Dora’s, Dot, Etc.) QualificationsSkills / Qualification / Education:Bachelor’s degree and +7 years in CPG or related field preferred with focus on business intelligenceExpert level knowledge of SQL, writing queries, developing databases, etc. Experience using Microsoft Stack (Outlook, Excel, Power BI, etc.)Experience using data visualization tools (i.e. Power BI, Tableau)Ability to manage multiple projects and deadlines simultaneouslyHigh attention to detail and passion for data integrityAbility to work across multiple data sources to provide a holistic perspectiveAbility to influence decision making across multiple levels and functions of an organization to drive resultsExcellent organizational skills and time management abilitiesAbility to make decisions and work with little supervisionAbility to work under pressure and balance multiple tasksAdditional InformationCompensation: $90-100k/ Year (DOE)Bonus / Benefits / Vacation / 401k EligibleThis role can be remote, however aplicant must live in the United StatesGot what it takes to join the Perfect Snacks family? We want to hear from you!We will only consider candidates who provide a resume and answer the below questions: Why do you want to join the Perfect Snacks family/brand? What excites you about this role? Where are you located?www.perfectsnacks.com
      

        Show more

        


        Show less",Mid-Senior level
,,,
PSRTEK,Data Scientist,"Position: Data ScientistLocation: Elk Grove, CA (Day 1st Onsite)ContractThe data scientist role willUse SQL to access data and build tablesUse topic modeling (or a similar NLP methodology) to process survey commentsUse Tableau to share results of NLP modelingPSRTEK is a reputed technology recruitment and IT staffing brand with a global footprint and an admired client base. As an ideas and innovation powerhouse with a culture of excellence, we bring remarkable expertise and deliver powerfully transformative results.
      

        Show more

        


        Show less",Entry level
ChabezTech LLC,ML Data Scientist (100% Onsite),"Job DescriptionTitle: ML Data ScientistLocation: Oceanside, CA, 100% OnsiteDuration: Long termExperience required: 10+ yearsRoles & Responsibilities: Lead analytics projects end-to-end in partnership with Product, Engineering, and cross-functional teams to inform, influence, support, and execute product strategy and investment decisions.  Work with large and complex data sets to solve a wide array of challenging problems using different analytical and statistical approaches.  Apply technical expertise with machine learning, quantitative analysis, experimentation, data mining, and the presentation of data to develop strategies for our products.  Inform direction and strategic decisions for the future of ML and large scale distributed systems at Meta.  Identify opportunities and develop solutions in existing large scale distributed systems and ML stack.  Define, understand, and test opportunities and levers to improve the product through ML models and applications, and drive ML-modeling roadmaps through your insights and recommendations.  Contribute towards advancing the Data Science discipline at Meta, including but not limited to driving data best practices (e.g. analysis, goaling, experimentation, machine learning), improving analytical processes, scaling knowledge and tools, and mentoring other data scientists. Minimum Qualifications:Bachelor's degree in Mathematics, Statistics, related technical field, or equivalent practical experience.A minimum of 8 years of experience in ML Modeling,Experience with statistical data analysis such as linear models, multivariate analysis, stochastic models, and sampling methods.Experience with applying machine learning techniques to big data systems (e.g., Spark and Hadoop) with TB to PB scale datasets.Experience with data querying languages (e.g. SQL), scripting languages (e.g. Python), and/or statistical/mathematical software (e.g. R).Additional InformationAll your information will be kept confidential according to EEO guidelines.
      

        Show more

        


        Show less",Mid-Senior level
VRK IT Vision Inc.,Data Scientist,"Job DescriptionTechnical Skillset (Mandatory)Hands On Experience in Python EcoSystesms Pandas, Numpy, Scikit LearnExperience in Business Intelligence, Database Migration, Data Visualization, Data warehousingTechnical Skillset (Optional)Tableau, Big Data EcosystemRole And ResponsibilitiesProficient in Auto- After Sales Domain.Data Science and Machine Learning, Supervised /unsupervised LearningPrepare Data - Loading Data - Data Visualization - Data Cleaning Data Mining-feature SelectionData Transforms - Evaluate Algorithms - Resampling Methods - Evaluation MetricsModel Selection - Algorithm Tuning - Ensemble Methods - Present Results - Finalize ModelLinear Algorithms Linear Regression, Logistic Regression, and Linear Discriminant Analysis Non-Linear Algorithms CART Model, Decision Tree, Na ve Bayes and Support Vector MachineEvaluate the performance Split into Train and Test and K-Fold cross-validation algorithmsGood hands on experience in Python EcoSystesms Pandas, Numpy, Scikit LearnExpertise in NLP Text Classification, Word Cloud, Term Document Matrix and Corpus,Expertise in NLTK Tokenizer, Tfidfvectorizer, Countervectorizer, Stemming3 + years of experience in Business Intelligence, Database Migration, Data Visualization, Data warehousing, Reporting Tool Tableau and BigFrame ETL Tool.Project Specific Requirement (if Any)MS Degree in Computer Science or related Study


        Show more

        


        Show less",Mid-Senior level
ASCENDING Inc.,Data Scientist,"This role is only available for W2 or 1099 individual.  100% Remote WorkLocation: Remote anywhere in the USContract to Hire our client is adamant about finding a long term fit. No difference between contract and FTE,  100% will convert.  Job Description: Our client is currently looking for a Data Scientist. We are working with a Director in the Machine Learning & Data Science in our client's cyber division.Our client hosts a true Big Data environment (Petabytes of data stored, and processing daily upwards of 235 billion market events). You will be tasked with researching and helping construct some of the most important machine learning models that protect our stock and bond markets.Our client is looking to incorporate anomaly detection/data science technology in their cyber environment to identify abnormal behavior.Our client is looking for someone with a great deal of intellectual curiosity, experience in a data science environment, who want to be very hands on and technical (coding and mathematical/research analysis is required).Minimum QualificationsPhD preferred, Master's required Computer Science, Math, Statistics, Physics and/or Electrical Engineering must have the mathematical background to apply mathematical analysis to data and determine relationships4+ years of experience in Data Science, Big Data, AI/Client and/or software/data engineeringExpertise in programming with PythonStrong SQL querying skillsExperience in Big Data environments and in a data science practiceKeen ability to research data and identify relationships (this is 85% of the job)Data science experienceHave worked on building and maintaining Machine Learning modelsExperience with PySpark and PyTorchMust have strong communication skillsPreferred:Coding experience with SparkBig Data engineering experienceAWS experienceExperience executing sophisticated SQL queries for backend, data testing.Powered by JazzHRb8OFsmkPmt
      

        Show more

        


        Show less",Mid-Senior level
,,,
